Season,Life History,Year,Plot,Quadrat,Ambr_arte,Amsi_tess,Andr_occi,Astr_allo,Astr_nutt,Bail_mult,Brom_rube,Caly_wrig,Chae_stev,Chem_frem,Chor_tene,Cryp_cras,Cryp_micr,Cryp_sp3,Cryp_sp4,Dale_brac,Desc_pinn,Delp_sp1,D_sp2,Dith_wisl,Eria_diff,Erig_dive,Erio_aber,Erio_lemm,Erod_cicu,Erod_texa,Esch_mexi,Gili_sinu,Hapl_grac,Lapp_redo,Lepi_lasi,Lesq_gord,Lina_bige,Lina_texa,Lupi_cocc,Lupi_sp,Lupi_sp2,Mala_fend,Micr_lene,Nama_hisp,Oeno_prim,Oeno_sp,Pani_hirt,Pect_sp,Phac_ariz,Plag_arix,Plan_purs,Schi_barb,Sper_echi,Step_exig,Verb_ence,Vulp_octo,unk1,unk2,unk3,unk4,unk5,Desc_sp2,ukn_grass,Astr_spp
Winter,Annual,1986,10,35,-99,-99,-99,0,0,5,-99,-99,0,-99,-99,0,0,-99,-99,-99,1,-99,-99,-99,16,0,0,-99,0,0,0,0,114,-99,0,1,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,1,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,10,37,-99,-99,-99,0,3,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,1,1,0,-99,10,0,0,0,95,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,10,51,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,5,0,0,-99,21,0,0,0,343,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,10,53,-99,-99,-99,0,0,6,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,5,0,23,-99,15,0,0,0,72,-99,0,1,-99,-99,-99,1,-99,1,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,10,55,-99,-99,-99,0,4,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,21,0,5,-99,0,0,0,0,114,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,10,57,-99,-99,-99,0,1,11,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,28,0,19,-99,0,0,0,0,96,-99,0,12,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,10,71,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,15,0,1,-99,16,0,0,0,186,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,10,73,-99,-99,-99,0,1,3,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,7,0,0,-99,0,0,0,0,649,-99,0,1,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,10,75,-99,-99,-99,0,0,7,-99,-99,0,-99,-99,0,2,-99,-99,-99,1,-99,-99,-99,22,0,3,-99,16,0,0,0,10,-99,0,32,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,10,77,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,15,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,11,11,-99,-99,-99,0,1,4,-99,-99,0,-99,-99,0,1,-99,-99,-99,0,-99,-99,-99,8,0,6,-99,0,0,0,0,12,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,11,13,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,2,-99,-99,-99,0,-99,-99,-99,4,13,0,-99,0,0,0,0,331,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,2,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,11,15,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,1,-99,-99,-99,6,20,16,-99,0,0,0,0,202,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,11,17,-99,-99,-99,0,0,17,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,93,14,62,-99,0,0,0,0,9,-99,0,9,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,1,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,11,31,-99,-99,-99,0,1,10,-99,-99,0,-99,-99,0,2,-99,-99,-99,0,-99,-99,-99,16,0,3,-99,0,0,0,0,192,-99,0,0,-99,-99,-99,0,-99,1,1,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,11,33,-99,-99,-99,0,0,11,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,15,0,4,-99,0,0,0,0,247,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,11,35,-99,-99,-99,0,0,4,-99,-99,1,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,14,0,0,-99,0,0,0,0,3,-99,0,1,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,0,-99,2,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,11,37,-99,-99,-99,0,0,2,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,8,1,48,-99,0,0,0,0,6,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,1,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,11,51,-99,-99,-99,0,0,10,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,1,0,4,-99,0,0,0,0,47,-99,0,0,-99,-99,-99,0,-99,2,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,11,53,-99,-99,-99,0,3,2,-99,-99,1,-99,-99,1,0,-99,-99,-99,1,-99,-99,-99,1,0,5,-99,0,0,0,0,26,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,1,-99,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,11,55,-99,-99,-99,0,0,4,-99,-99,4,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,2,0,2,-99,0,0,0,0,24,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,1,-99,1,-99,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,11,57,-99,-99,-99,0,0,12,-99,-99,1,-99,-99,6,0,-99,-99,-99,1,-99,-99,-99,0,0,0,-99,0,0,0,0,1,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,1,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,11,71,-99,-99,-99,0,0,5,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,2,-99,0,0,0,0,63,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,2,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,11,73,-99,-99,-99,0,0,8,-99,-99,0,-99,-99,0,0,-99,-99,-99,1,-99,-99,-99,1,0,1,-99,0,0,0,0,9,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,11,75,-99,-99,-99,0,0,7,-99,-99,0,-99,-99,0,0,-99,-99,-99,1,-99,-99,-99,17,0,8,-99,0,0,0,0,11,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,11,77,-99,-99,-99,0,0,2,-99,-99,0,-99,-99,0,0,-99,-99,-99,1,-99,-99,-99,2,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,12,11,-99,-99,-99,0,0,41,-99,-99,2,-99,-99,0,0,-99,-99,-99,1,-99,-99,-99,21,1,2,-99,1,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,12,13,-99,-99,-99,0,0,2,-99,-99,0,-99,-99,4,0,-99,-99,-99,4,-99,-99,-99,6,1,23,-99,1,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,12,15,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,12,17,-99,-99,-99,0,0,1,-99,-99,0,-99,-99,0,0,-99,-99,-99,3,-99,-99,-99,9,0,34,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,7,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,12,31,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,1,-99,-99,-99,9,0,4,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,12,33,-99,-99,-99,0,1,22,-99,-99,3,-99,-99,0,0,-99,-99,-99,3,-99,-99,-99,5,0,6,-99,1,0,0,0,1,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,12,35,-99,-99,-99,0,0,26,-99,-99,2,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,21,0,10,-99,0,0,0,0,2,-99,0,0,-99,-99,-99,0,-99,2,0,-99,-99,0,-99,-99,0,-99,0,-99,0,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,12,37,-99,-99,-99,0,2,5,-99,-99,0,-99,-99,0,0,-99,-99,-99,1,-99,-99,-99,10,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,12,51,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,12,53,-99,-99,-99,0,0,4,-99,-99,3,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,6,0,10,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,0,-99,0,-99,0,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,12,55,-99,-99,-99,0,0,2,-99,-99,4,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,15,0,6,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,12,57,-99,-99,-99,0,0,3,-99,-99,0,-99,-99,4,0,-99,-99,-99,10,-99,-99,-99,21,0,25,-99,0,0,0,0,5,-99,2,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,8,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,12,71,-99,-99,-99,0,0,4,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,12,0,2,-99,0,0,0,0,1,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,12,73,-99,-99,-99,0,0,6,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,3,0,0,-99,0,0,0,0,58,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,12,75,-99,-99,-99,0,0,1,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,2,0,2,-99,0,0,0,0,1,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,0,-99,0,-99,6,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,12,77,-99,-99,-99,0,1,4,-99,-99,1,-99,-99,0,0,-99,-99,-99,1,-99,-99,-99,20,1,62,-99,0,0,0,0,7,-99,3,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,1,-99,0,-99,14,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,13,11,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,13,13,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,13,15,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,13,17,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,13,31,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,13,33,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,13,35,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,13,37,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,13,51,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,13,53,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,13,55,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,13,57,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,13,71,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,13,73,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,13,75,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,13,77,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,14,11,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,14,13,-99,-99,-99,0,0,4,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,1,0,4,-99,0,0,0,0,16,-99,0,0,-99,-99,-99,0,-99,2,1,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,14,15,-99,-99,-99,0,0,2,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,5,1,0,-99,0,0,0,0,79,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,14,17,-99,-99,-99,0,1,6,-99,-99,0,-99,-99,0,2,-99,-99,-99,0,-99,-99,-99,15,2,2,-99,0,0,0,0,1,-99,0,0,-99,-99,-99,0,-99,2,1,-99,-99,0,-99,-99,0,-99,0,-99,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,14,31,-99,-99,-99,0,0,27,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,11,1,7,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,14,33,-99,-99,-99,0,0,5,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,3,0,12,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,14,35,-99,-99,-99,0,0,4,-99,-99,0,-99,-99,0,0,-99,-99,-99,2,-99,-99,-99,5,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,2,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,14,37,-99,-99,-99,0,0,3,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,10,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,4,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,14,51,-99,-99,-99,0,0,5,-99,-99,0,-99,-99,3,0,-99,-99,-99,0,-99,-99,-99,11,0,1,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,3,0,-99,-99,0,-99,-99,0,-99,0,-99,5,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,14,53,-99,-99,-99,0,0,1,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,15,0,1,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,2,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,14,55,-99,-99,-99,0,0,4,-99,-99,0,-99,-99,1,0,-99,-99,-99,5,-99,-99,-99,1,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,14,57,-99,-99,-99,0,0,6,-99,-99,0,-99,-99,0,1,-99,-99,-99,2,-99,-99,-99,33,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,1,1,-99,-99,0,-99,-99,2,-99,0,-99,2,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,14,71,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,11,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,14,73,-99,-99,-99,0,0,2,-99,-99,1,-99,-99,0,0,-99,-99,-99,2,-99,-99,-99,8,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,1,0,-99,-99,0,-99,-99,0,-99,0,-99,2,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,14,75,-99,-99,-99,0,0,1,-99,-99,0,-99,-99,1,0,-99,-99,-99,0,-99,-99,-99,14,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,14,77,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,1,-99,-99,-99,6,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,15,11,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,3,0,2,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,15,13,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,15,15,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,0,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,15,17,-99,-99,-99,0,2,0,-99,-99,0,-99,-99,2,0,-99,-99,-99,1,-99,-99,-99,0,0,0,-99,0,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,0,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
Winter,Annual,1986,15,31,-99,-99,-99,0,0,0,-99,-99,0,-99,-99,0,0,-99,-99,-99,2,-99,-99,-99,6,0,1,-99,1,0,0,0,0,-99,0,0,-99,-99,-99,0,-99,0,0,-99,-99,0,-99,-99,0,-99,0,-99,1,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
